"coreid","Iptc4xmpExt:CountryCode","Iptc4xmpExt:CountryName","Iptc4xmpExt:ProvinceState","Iptc4xmpExt:WorldRegion","ac:accessURI","ac:associatedSpecimenReference","ac:attributionLogoURL","ac:bestQualityAccessURI","ac:bestQualityFormat","ac:caption","ac:captureDevice","ac:comments","ac:digitizationDate","ac:furtherInformationURL","ac:goodQualityAccessURI","ac:hashFunction","ac:hashValue","ac:licenseLogoURL","ac:metadataCreator","ac:metadataLanguage","ac:metadataLanguageLiteral","ac:metadataProvider","ac:metadataProviderLiteral","ac:provider","ac:providerLiteral","ac:providerManagedID","ac:resourceCreationTechnique","ac:serviceExpectation","ac:subjectOrientation","ac:subjectPart","ac:subtype","ac:subtypeLiteral","ac:tag","ac:thumbnailAccessURI","ac:variant","ac:variantLiteral","dc:creator","dc:format","dc:rights","dc:type","dcterms:accessRights","dcterms:available","dcterms:created","dcterms:creator","dcterms:description","dcterms:format","dcterms:identifier","dcterms:language","dcterms:license","dcterms:modified","dcterms:publisher","dcterms:references","dcterms:rights","dcterms:rightsHolder","dcterms:source","dcterms:title","dcterms:type","dwc:basisOfRecord","dwc:catalogNumber","dwc:collectionCode","dwc:collectionID","dwc:coordinateUncertaintyInMeters","dwc:country","dwc:county","dwc:day","dwc:decimalLatitude","dwc:decimalLongitude","dwc:eventDate","dwc:family","dwc:genus","dwc:geodeticDatum","dwc:georeferencedBy","dwc:habitat","dwc:institutionCode","dwc:kingdom","dwc:locality","dwc:month","dwc:municipality","dwc:occurrenceID","dwc:occurrenceRemarks","dwc:order","dwc:otherCatalogNumbers","dwc:phylum","dwc:recordedBy","dwc:scientificName","dwc:scientificNameAuthorship","dwc:specificEpithet","dwc:startDayOfYear","dwc:stateProvince","dwc:year","exif:PixelXDimension","exif:PixelYDimension","idigbio:associatedRecordReference","idigbio:associatedRecordsetReference","idigbio:recordId","photoshop:Credit","symbiota:recordEnteredBy","xmp:CreateDate","xmp:MetadataDate","xmpRights:Owner","xmpRights:UsageTerms","xmpRights:WebStatement"
"8ccc327e-8370-49fc-bc17-7eb147455834","","Panama","Bocas del Toro","Central America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00029913_Leucotabanus_aurarius_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:29913","","","","","","","","","","","2e25f3fa53a9e14c9d166d9ac479c6a6","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98360","","","2003-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:29913 Leucotabanus aurarius head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Leucotabanus aurarius","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"e9464d63-d17e-4e95-b413-ff10a216bfea","","United States","District of Columbia","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001645_Hemerodromia_vittata_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1645","","","","","","","","","","","16752047562656aabce4f5d8d5a49726","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/100514","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1645 Hemerodromia vittata head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hemerodromia vittata","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"d7d24270-8e9a-40b2-8928-ee34185e3a77","","United States","Massachusetts","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603825_Sphaerophoria_contiqua_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:603825","","","","","","","","","","","6fa40182affac64c0e9b0c52c0ca270f","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2009 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/260455","","","2009-01-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:603825 Sphaerophoria contiqua head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sphaerophoria contiqua","","","","","","1000","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"48b6f8da-5fc2-43d4-bc25-e1801b5288ff","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013142_Mesograpta_laciniosus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13142","","","","","","","","","","","600f40949d07678c2d6bae8ada624915","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/115544","","","2003-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13142 Mesograpta laciniosus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mesograpta laciniosus","","","","","","821","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"b05f39ee-91cc-425c-9b61-4dba33bbbf15","","United States","Pennsylvania","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013569_Pipunculus_varius_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13569","","","","","","","","","","","5917bd00b622cf438e1d2c2af6d3343c","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110422","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13569 Pipunculus varius head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pipunculus varius","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"75bea1e6-5d36-48f7-8175-36c1904a6d96","","Dominican Republic","La Vega Province","","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026025_Mesogramma_ornithoglyphus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:26025","","","","","","","","","","","3e93b45c77e0dbbf9b4bd68677316a57","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/115609","","","2003-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:26025 Mesogramma ornithoglyphus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mesogramma ornithoglyphus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"e0978861-dff9-44a2-a1de-2d06aed6cd00","","United States","Nebraska","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00014556_Ortalis_canus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:14556","","","","","","","","","","","5bb47b1ba4bd1e3ff10eac85ea546bb7","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/120921","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:14556 Ortalis canus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ortalis canus","","","","","","833","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"ecd9117a-32ab-4a55-ba13-b3a139c22148","","Panama","Bocas del Toro","Central America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00029906_Stibasoma_stilbium_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:29906","","","","","","","","","","","4b931ccef9e79c4c1e08a29d2a63f924","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/97981","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:29906 Stibasoma stilbium head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Stibasoma stilbium","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"0e68ab7a-f87e-4132-96de-437aaf61d108","","United States","","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001079_Pterondontia_misella_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1079","","","","","","","","","","","d33ee4a33849f1a6dc3e0c0baad3b2c8","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/100851","","","2007-02-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1079 Pterondontia misella head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pterondontia misella","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"27386bb7-ff88-4c00-9a49-6054d4d35178","","Venezuela","","South America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007667_Eristalis_spectabilis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:7667","","","","","","","","","","","9771a4a4323cfbfc24ab88606d6dc0c8","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/115688","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:7667 Eristalis spectabilis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Eristalis spectabilis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"3c4afa5e-7777-49f7-a0eb-4ceeee9339a4","","Jamaica","Surrey","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007584_Cerotainia_macrocera_var_jamaicensis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:7584","","","","","","","","","","","0f28977e9fdc5ed2e65c6c2340cc5b9d","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/228047","","","2003-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:7584 Cerotainia macrocera jamaicensis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cerotainia macrocera jamaicensis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"3f85cafc-2dd5-4874-ad2e-c22e3a289e23","","Republic of Trinidad and Tobago","","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030261_Stenotabanus_tobagensis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:30261","","","","","","","","","","","5e9a8285b97675cc09f8c0e3ce4443fc","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98101","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:30261 Stenotabanus tobagensis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Stenotabanus tobagensis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"6d26b6ae-8103-4641-8f2a-90157fb2771c","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012949_Dolichopus_bifractus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12949","","","","","","","","","","","28638eac8990fe1d42731dc1db7f1e80","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110304","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12949 Dolichopus bifractus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dolichopus bifractus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"be6930d6-4238-4c78-b552-c69f173b470b","","Peru","Lima","South America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00032311_Hyrmophlaeba_melolonthophaga_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:32311","","","","","","","","","","","599af639c1005683504114c684dc1118","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101040","","","2007-02-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:32311 Hyrmophlaeba melolonthophaga head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hyrmophlaeba melolonthophaga","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
